date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2023-07-05,Washington,DC,U.S. Capitol,,count pic,3,4,Amnesty International USA; Center for Constitutional Rights; Center for Victims of Torture; Close Guantanamo; CAIR; Interfaith Communities United for Justice and Peace; Muslim Counterpublics Lab; National Religious Campaign Against Torture; No More Guantanamos; NYC Veterans for Peace; Schoharie Peacemakers; September 11 Families for Peaceful Tomorrows; UK Guantanamo Network; Witness Against Torture; World Can't Wait,,"for closing Guantanamo Bay detention center, against human rights abuses by U.S. government, close Guantanamo, cleared for release, shut down Guantanamo",0,vigil,,,,,,,,,,,,https://twitter.com/GuantanamoAndy/status/1683887679463731201,https://www.andyworthington.co.uk/2023/07/13/photos-and-report-the-latest-coordinated-global-vigils-for-the-closure-of-guantanamo-on-july-5-2023/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-05,Wilkes-Barre Township,PA,"Popeye's Louisiana Kitchen, 440 Wilkes Barre Township Blvd",,count video,8,10,Action Together NEPA,residents,"against firing of employee from Popeye's Louisiana Kitchen fast-food restaurant for their sexual orientation, for state legislation to prevent discrimination in the workplace against LGBTQ+ people, protect workers rights, pass the Fairness Act now [rainbow], PA needs the Fairness Act, protect LGBTQ+ workers, hey hey! ho ho! homophobia's got to go!",1,protest,,megaphones,,,,,,,,,,https://www.pahomepage.com/news/residents-protest-popeyes-after-employee-fired-for-sexual-orientation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-05,Wilmington,DE,Peter Spencer Plaza,,count video,35,45,Interdenominational Ministers Action Council,community and religious leaders,"against U.S. Supreme Court ruling ending race-based affirmative action in college admissions, for racial equity in education, Black Lives Matter",1,rally,,,,,,,,,,,,https://www.wdel.com/imac-rally-on-affirmative-action-ruling/image_2d448566-1b65-11ee-a599-57368f5d9984.html,https://www.wdel.com/news/video-we-are-here-to-make-a-difference---clergy-community-leaders-address-supreme/article_19f0c1c2-1b66-11ee-a851-4761c97ce39e.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-05,Wilmington,NC,S 17th St and Hospital Plaza Dr,"On Wednesdays, We Wear Pink",,,,,,"against overturning Roe v. Wade, against the attack on a woman's right to choose",1,demonstration,,,,,,,,,,every Wednesday,,https://www.starnewsonline.com/story/news/2022/05/23/wilmington-activists-aim-make-new-hanover-county-nc-safe-abortion/9828551002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-05,Wooster,OH,Wooster Square,,,,,Wayne County Racial Justice Coalition,,"against racism, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/desireejweber/status/1557052880187805696,https://www.the-daily-record.com/story/news/local/2022/11/25/900-days-wayne-blm-sees-more-to-be-done-works-to-start-conversations/69670266007/,https://www.the-daily-record.com/story/news/local/2023/01/07/black-lives-matter-rallies-in-wooster-near-1000-days-as-2023-begins/69784548007/,https://twitter.com/SiavashSamei/status/1624822808097222656,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Aguadilla,PR,,Campamiento Pelicano,,,,Citizens' Victory Movement,,"against illegal construction at historic Muelle de Azúcar, salven Aguadilla paren las maquinas revoquen los permisos [save Aguadilla stop the machines revoke the permits], las playas son del pueblo [the beaches belong to the people]",0,demonstration,,protest encampment,,,,,,,,,,https://twitter.com/Vaquero2XL/status/1610283827099836419,https://twitter.com/Vaquero2XL/status/1620191253060263937,https://twitter.com/Vaquero2XL/status/1620442773550923778,https://twitter.com/latinorebels/status/1623821705662832640,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Augusta,ME,Maine State House,LD 2004 Veto Override Push,,,,Wabanaki Alliance,,"for Wabanaki sovereignty, for LD 2004, for state legislation protecting Indigenous peoples' sovereignty, support Indigenous peoples, LD 2004 yes, 10000 years, tribal sovereignty now, stand with Wabanaki / yes LD 2004, be on the right side of history / love justice respect, 49 states + LD 2004 = tribal rights in 50 states, vote for LD 2004 / be the change for tribal rights in Maine, self determination for the Wabanaki / recognize tribal sovereignty, Wabanaki / LD 2004 / override Mill's veto",0,rally,,,,,,,,,,,,https://twitter.com/WabanakiinMaine/status/1676703151456395267,https://twitter.com/WabanakiinMaine/status/1676959130068877316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Baltimore,MD,"The Baltimore City State's Attorney's Office, 120 E Baltimore St",,,,,,,"for justice for Donnell Rochester, against police brutality, for police accountability, against racism",1,protest,,,,,,,,,,weekly on Thursdays,,https://www.instagram.com/p/CpnjdTSsMqf/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Berkeley,CA,"George and Mary Foster Anthropology Library, University of California Berkeley",,,,,By Any Means Necessary,,"against planned closure of Anthropology Library at University of California Berkeley, for quality public education",0,demonstration,,occupying library,,,,,,,,,,https://www.instagram.com/p/Cr_kaGqPZtA/,https://www.instagram.com/p/CsAokcBuHEZ/,https://www.instagram.com/p/CsCIUjsvo5-/,https://www.instagram.com/p/CsccrJlPeIM/,https://www.instagram.com/p/CuC80wAvsEC/,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Boston,MA,"First Baptist Church, 633 Centre St",Vigil in Support of Black Lives Matter,,,,First Baptist Church,,"in support of Black Lives Matter movement, against systemic racism, against racist violence",1,vigil,,,,,,,,,,,,https://www.jamaicaplainnews.com/event/vigil-in-support-of-black-lives-matter-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Boston,MA,Massachusetts State House,Perpetual State House Stand-Out for No New Fossil Fuel Infrastructure,,,,Extinction Rebellion Boston,,"for a state ban on construction of new fossil fuel infrastructure, for urgent climate action",1,demonstration,,,,,,,,,,every business day starting 6/5/23 until governor acts,,https://xrboston.org/action/state-house-stand-out-for-nnffi/,https://twitter.com/XRBoston/status/1666138212702486551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Boston,MA,Park Street Station,Cop City Will Not Be Built Rally + Speakout,,,,BDS Boston,,"against Invesco and Bank of America's support for construction of Cop City police training facility in Atlanta Forest, for environmental conservation, against police militarization, against racism",1,rally,,,,,,,,,,,,https://twitter.com/BDSBoston/status/1676338073200631808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Brunswick,ME,Tontine Mall,,,,,No War With Russia Committee,,against U.S. war with Russia,0,vigil,,,,,,,,,,every Thursday since mid-February 2022,,http://space4peace.blogspot.com/2022/12/four-vigils-in-4-days.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Cambridge,MA,Fayette St and Broadway,,,,,New Federal State of China,,"against Luc Despins and his family, against the Communist Party of China, for patriotism, for democracy in America, against communism",2,demonstration,,,,,,,,,,daily since 2022-11-20; org backed by Miles Guo and Steve Bannon; evidence that some protesters are paid,,https://www.cambridgeday.com/2023/02/02/why-an-exiled-chinese-billionaire-has-protesters-outside-the-home-of-a-cambridge-schoolteacher/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Casper,WY,"Wellspring Health Access, 918 E 2nd St",,,,,,,"against abortion, for Christian values",2,vigil,,prayer vigil,,,,,,,,every Thursday; unclear when it started; CCC coverage picks up in late July 2022,,https://www.wyomingnews.com/laramieboomerang/news/groups-protest-outside-clinic-after-ban-blocked/article_f84e860d-0e74-5821-97de-8083ae9c24ac.html,https://www.wyomingnewsnow.tv/2023/06/23/prayer-mostly-peaceful-protest-casper-abortion-clinic/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Chicago,IL,"Consulate General of Egypt, 180 N Michigan Ave",Protest the Egyptian Government for Animal Abuse,,,,,,against animal abuse by the government of Egypt,0,protest,,,,,,,,,,,,https://titan-security.com/news-and-resources/chicago-protests-and-events-july-1-to-july-15-2023/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Cincinnati,OH,St. Joseph Catholic School,,more than 60,60,60,,alumni; students; parents; parish members,"against planned closure St. Joseph Catholic School, seeking justice, don't leave our children behind again",0,protest,,,,,,,,,,,,https://www.cincinnati.com/story/news/2023/07/07/west-end-catholic-school-closure-prompts-community-to-fight-back/70389810007/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Denver,CO,Colorado State Capitol,Emergency Action for Palestine: Jenin Under Attack,,,,Colorado Palestine Coalition; Jewish Voice for Peace Denver/Boulder,,against Israel's military attacks on Palestine,0,protest,,,,,,,,,,,,https://twitter.com/JVPColorado/status/1675961395832135680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Des Moines,IA,"UPS Customer Center, 1751 Hull Ave",,,,,Teamsters Local 90,,"for higher pay and safer working conditions for UPS workers, UPS Teamsters: just practicing for a just contract",0,demonstration,,practice picket,,,,,,,,,,https://twitter.com/Teamsterslu90/status/1677361211040571410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Dover,NH,Central Ave and Indian Brook Dr,Anti-Mandate Rally,,,,,,"for medical choice, for freedom to work, against COVID mandates",2,rally,,,,,,,,,,every Thursday,,https://nhpatriothub.org/events-calendar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,East Saint Louis,MO,East St. Louis City Hall,,more than a handful,5,5,,police officers,"against unfair labor practices by city of East Saint Louis, for back pay for police officers, unfair labor practice / value community safety",0,demonstration,,,,,,,,,,,,https://www.stltoday.com/news/local/crime-courts/east-st-louis-police-officers-stage-protest-to-demand-back-pay-from-city/article_bade8e92-1c66-11ee-9c93-7352bf3d459c.html,https://www.newsbug.info/news/national/illinois/east-st-louis-police-officers-stage-protest-to-demand-back-pay-from-city/article_5084d8d6-7c78-5233-874e-e6bc300ca340.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Fremont,NH,Depot Rd and NH-101,Flag Wave for Freedom!,,,,,,"for freedom, for patriotism",2,demonstration,,,,,,,,,,every Thursday,,https://nhpatriothub.org/events-calendar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Iowa City,IA,Emma Goldman Clinic,,,,,,,"against abortion, for Christian values, we will help you",2,demonstration,,,,,,,,,20230706-iowacity-emmagoldman,,,https://twitter.com/Ollie_XVX/status/1676953180058578944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Iowa City,IA,Emma Goldman Clinic,,,,,,,for abortion access,1,counter-protest,,heckled demonstrators; kazoo,,,,,,,20230706-iowacity-emmagoldman,,,https://twitter.com/Ollie_XVX/status/1676953180058578944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Jersey City,NJ,Grove Street PATH Station,,,,,Jersey City Vigil for Refugees,,in support of refugees,1,vigil,,,,,,,,,,every Thursday since 2016,,http://www.jcvigilforrefugees.org/what-we-do/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Jersey City,NJ,Journal Square,Justice for Jollibee Workers,estimated 100,100,100,Malaya Movement,Filipino workers,"for higher wages and better working conditions for workers at Jollibee fast-food restaurants, for reinstating workers fired for organizing, against union busting, protect the right to organize, back pay to fired workers, justice for Jollibee workers / workers have a right to organize, there is no jolly in Jollibee if workers aren't treated right, workers rights are human rights / justice for Jollibee workers, undercooked chicken because of underpaid and understaffed workers",0,rally,,megaphone,,,,,,,,on National Fried Chicken Day,,https://www.nj.com/galleries/QUBQ67QZHBFILDAJGT3INWYYZ4/,https://www.workers.org/2023/07/72168/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Keene,NH,Central Square,Freedom Rally,,,,,,"for medical freedom, for election integrity",2,rally,,,,,,,,,,every Thursday,,https://nhpatriothub.org/events-calendar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Las Vegas,NV,The Gardens Park at Summerlin,Saving Israeli Democracy,,,,Defend Israeli Democracy,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government",0,demonstration,,,,,,,,,,,,https://www.facebook.com/events/108172725668505/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Malvern,PA,"Vanguard, 100 Vanguard Blvd",Never Vanguard Coast to Coast Solidarity Actions,count pic,15,20,Earth Quaker Action Team,Quakers; allies,"against Vanguard's investments in fossil fuel projects, for environmental protection, against climate destruction, Vanguard invests in climate destruction, coast to coast solidarity, we're moving our money and building a movement",1,demonstration,,,,,,,,,,,,https://www.instagram.com/p/CuFYBDkATHR/,https://www.instagram.com/p/CuZ_vmsA7n5/,https://www.instagram.com/p/CuiJZZfrN0f/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Menomonee Falls,WI,Shady Lane Elementary School,,about 25,25,25,Grassroots Menomonee Falls Area,,"against mismanagement of hiring process for Menomonee Falls School District superintendent, we deserve better!, support our teachers!, no voices! bad choices!",0,rally,,,,,,,,,,,,https://www.jsonline.com/story/communities/north/2023/07/07/group-expresses-concerns-over-menomonee-falls-superintendent-search/70385910007/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,New York,NY,"Foley Square, Manhattan",We Reject Eric Adams,,,,Uptown Revolutionaries,,"against Mayor Adams, against police brutality, against racism, for more city investment in communities, for using abandoned buildings to house the homeless",1,protest,,,,,,,,,,every Thursday since early 2023,,https://www.instagram.com/p/Cp0vd_VOo07/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,New York,NY,"Museum of Chinese in America, 215 Centre St",March Against Displacement and Racist Violence,,,,Youth Against Displacement,,"in solidarity with workers at Jing Fong restaurant, against gentrification and displacement from Chinatown, against racism",1,picket,,,,,,,,,,every Thursday thru Sunday,,https://docs.google.com/forms/d/e/1FAIpQLSexLtzOKkZaCS9V-BiKJUeXEUQu0rGczFqAhrC5rBSOW-Qe6w/viewform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,New York,NY,"Rockaway Beach, Queens",,count video,20,25,Center for Popular Democracy Action,,"for declaration of climate emergency by President Biden, it's Biden's climate crisis / end fossil fuels march / 9/17 NYC",1,demonstration,,,,,,,,,,,,https://twitter.com/Beta_Coronel/status/1676669885538095118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,New York,NY,"UPS Customer Center, 10401 Foster Ave, Brooklyn",,count video,100,120,Teamsters Local 804,,"for higher pay and safer working conditions for UPS workers, UPS Teamsters: just practicing for a just contract, when UPS workers are under attack what do we do! stand up fight back!",0,demonstration,,practice picket,,,,,,,,,,https://twitter.com/mattleichenger/status/1676010247175954436,https://twitter.com/mattleichenger/status/1676929591649107969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,Pierre,SD,South Dakota State Capitol,Property Rights Round-Up,about 250; several hundred,250,300,South Dakota Freedom Caucus; Libertarian Party,landowners; lawmakers; concerned citizens,"for a special legislative session to prevent use of eminent domain to claim land for construction of CO2 pipelines in South Dakota, for property rights, no eminent domain, Gov. Noem what if this was your land?, no eminent domain / no carbon pipelines, property owners for eminent domain reform, Landowners united to protect property rightd / eminent domain reform to protect proterty rights / defend our families to preserve our children's future / restrict foreign ownership of private land (LEDR)",0,rally,,petition delivery,,,,,,,,,ME,https://drgnews.com/2023/07/05/carbon-pipeline-opponents-and-landowners-rights-supporters-holding-protest-rally-tomorrow-in-capitol-rotunda-in-pierre/,https://www.keloland.com/news/local-news/landowners-to-rally-in-pierre-for-special-legislative-session/,https://www.3newsnow.com/news/local-news/hundreds-rally-in-south-dakota-against-eminent-domain-for-carbon-pipelines,https://www.siouxlandproud.com/news/south-dakota-news/landowners-rally-at-south-dakota-capitol-against-co2-pipelines/,https://www.dakotanewsnow.com/2023/07/06/landowners-rally-pierre-call-noem-special-session/,https://bismarcktribune.com/news/state-regional/hundreds-rally-in-pierre-against-eminent-domain-for-carbon-pipelines/article_f5fa6a72-1c3a-11ee-9c15-4fe2fef5af80.html,,,,,,,,,,,,,,,,,,,,,,,,
